merchant_id,account_name,account_type,sector,mcc,account_owner,account_status,activated_date,country,referral_source,mcc_code,converted,activate_year,activate_month
152992,JAIROS ADVENTURE,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,2025-03-03,Tanzania,Account Management Referral,4722.0,1,2025.0,3.0
152999,BURUBURU DENTAL CENTRE LIMITED,Health Services,Retail,8062- Hospital,Susan Matiko,Finalized,2025-03-04,Kenya,Bank Referral,8062.0,1,2025.0,3.0
153075,Tharimu Watamu Fish Suppliers,Restaurant,Hospitality,5812- Eating Place & Restaurant,Anthony Ngunyi,Finalized,2025-03-04,Kenya,Self Search,5812.0,1,2025.0,3.0
153018,Flight Link Limited,Airline,Travel,"4511- Airlines, Air Carriers",Peter Robinson,Finalized,2025-08-13,Kenya,Self Search,4511.0,1,2025.0,8.0
152960,NGOMI ADVENTURES,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Allen Shilinde,Finalized,2025-03-04,Tanzania,Self Search,4722.0,1,2025.0,3.0
135553,LEORANA LIMITED,E-Commerce,E-Commerce,5691- Men and Women Clothing Stores,Samuel Oloo,Finalized,2025-03-10,Kenya,Self Search,5691.0,1,2025.0,3.0
154195,Longview Luxury Resorts Limited - RESTAURANT,Hotel,Hospitality,5812- Eating Place & Restaurant,Alexander Maleko,Activated,2025-03-22,Kenya,Area Drives (Hospitality),5812.0,1,2025.0,3.0
153216,SILKY SECRET ENTERPRISES LIMITED,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Sheila Kefa,Finalized,2025-03-06,Kenya,Chat,5691.0,1,2025.0,3.0
153051,DIDI'S LOUNGE,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Orsbone Obulukhu,Finalized,2025-03-17,Kenya,Bank Referral,5813.0,1,2025.0,3.0
153022,Aberdare Junipergreen Gardens & Hotels Ltd,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Finalized,2025-03-22,Kenya,Sales Drive _Nanyuki,7011.0,1,2025.0,3.0
153014,Hidden Treasure Lodge Ltd,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Finalized,2025-04-01,Kenya,Sales Drive _Nanyuki,7011.0,1,2025.0,4.0
152478,IBIS HOSPITALITY CONSULTANTS LIMITED,Catering,Hospitality,5812- Eating Place & Restaurant,Samuel Oloo,Finalized,2025-03-14,Kenya,Merchant Referral,5812.0,1,2025.0,3.0
153114,Arosy Safaris Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,2025-03-07,Kenya,Self Search,4722.0,1,2025.0,3.0
164277,Galgol Tours & Safaris,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,2025-07-02,Kenya,Self Search,4722.0,1,2025.0,7.0
136289,Sauda_Afrika_Naturals Limited,Casino,Retail,5399-Miscellaneous General Merchant (Small Retail),Elijah Makau,Finalized,2025-03-03,Kenya,Chat,5399.0,1,2025.0,3.0
153024,Francis Hair Salon And Weave Bar Limited,Salon,Hospitality,7230- Barber and Beauty Shops,Sheila Kefa,Finalized,2025-03-03,Kenya,Chat,7230.0,1,2025.0,3.0
133822,COLDARA IT,E-Commerce,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Finalized,2025-03-10,Kenya,Chat,5399.0,1,2025.0,3.0
143837,MANZIGE TOURS & SAFARI LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,2025-03-03,Tanzania,Self Search,4722.0,1,2025.0,3.0
152895,Lake Zone Travels,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,2025-03-05,Tanzania,Account Management Referral,4722.0,1,2025.0,3.0
151796,BACHWE GENERAL SERVICES LTD,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,2025-03-07,Uganda,Helpdesk,5399.0,1,2025.0,3.0
152772,BEAUVAIS RETREAT CENTRE LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Sandra Ninsiima,Finalized,2025-03-04,Uganda,Helpdesk,7011.0,1,2025.0,3.0
152981,Wood Flex Uganda Limited,Furniture Store,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Jonathan Ssempa,Finalized,2025-03-05,Uganda,Bank Referral,5712.0,1,2025.0,3.0
151930,SANDBOX INDUSTRIES LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Janet Lenakae,Finalized,2025-03-05,Kenya,Account Management Referral,5399.0,1,2025.0,3.0
152847,JVR Company Limited,Car Hire,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,2025-03-05,Kenya,Bank Referral,4722.0,1,2025.0,3.0
152852,Triple Aim Care Limited,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Ann Njoroge,Finalized,2025-03-03,Kenya,Bank Referral,7392.0,1,2025.0,3.0
152848,Alliance High School Endowment Fund Trust Registered Trustees,School,Retail,8220- Colleges and Universities,Ann Njoroge,Finalized,2025-03-24,Kenya,Bank Referral,8220.0,1,2025.0,3.0
153902,Kicheche Community Trust,Cbo/Community Development,Retail,8398- Charitable Social Service Organizations,Jonah Rop,Finalized,2025-03-22,Kenya,Self Search,8398.0,1,2025.0,3.0
152677,SIMULIZI HOUSE LIMITED,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Simon Mahinda,Not Interested / Lost,2025-03-07,Kenya,Landing Page,7011.0,0,2025.0,3.0
152810,JACO-PLUS GENERAL ENTERPRISES,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Simon Mahinda,Not Interested / Lost,2025-02-28,Kenya,Bank Referral,5399.0,0,2025.0,2.0
153092,EKITABU LLC,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Closed Won,,Kenya,Chat,5399.0,0,,
152798,Lifenic Pharmacy Limited,Pharmacy,Retail,5912- Drug store and Pharmacy,Joseph Mbothu,Finalized,2025-03-07,Kenya,Bank Referral,5912.0,1,2025.0,3.0
150457,THE PADEL POINT NANYUKI LLP,Sports,Retail,"7997- Clubs-Country Clubs, Membership (Athletic, Recreation, Sports), Private Golf Courses",Violet Ogetange,Activated,2025-04-17,Kenya,Self Search,7997.0,1,2025.0,4.0
152808,COFFEE CULTURE ENTERPRISES LIMITED,Events,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Finalized,2025-03-04,Kenya,Self Search,5399.0,1,2025.0,3.0
152804,BRAKE POINT CARNIVORE LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Marko Lambaldo,Activated,2025-03-22,Tanzania,Bank Referral,5812.0,1,2025.0,3.0
152789,IRINE BAKARI MASAWE,"Fashion, Clothes & Accessories",Retail,5611- Men and Boys Clothing and Accessory Stores,Elia Mwakijale,Finalized,2025-03-03,Tanzania,Self Search,5611.0,1,2025.0,3.0
152814,LLIANA BEAUTY SHOP,Beauty Shop/Supplies,Retail,7230- Barber and Beauty Shops,Raymond Eguru,Finalized,2025-03-02,Uganda,Self Search,7230.0,1,2025.0,3.0
152794,PREMIER MORJAY HOLDINGS LIMITED,Electronics Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Finalized,2025-03-03,Kenya,Self Search,5399.0,1,2025.0,3.0
152840,Masai Carriers Limited,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Jimmi Muchemi,Account Closed,2025-03-11,Kenya,Self Search,5399.0,0,2025.0,3.0
152600,INTERNATIONAL LIVESTOCK RESEARCH INSTITUTE,E-Commerce,E-Commerce,8398- Charitable Social Service Organizations,Anthony Ngunyi,Finalized,2025-03-21,Kenya,Merchant Referral,8398.0,1,2025.0,3.0
152318,FLIENT TECHNOLOGIES LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Finalized,2025-03-05,Kenya,Merchant Referral,5399.0,1,2025.0,3.0
152605,MAVENTRIBE LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Not Interested / Lost,2025-02-28,Kenya,Web Research,7011.0,0,2025.0,2.0
147326,TEEKEN SHOP,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Finalized,2025-03-05,Kenya,Web Research,7011.0,1,2025.0,3.0
154778,Seluveto Homes Ltd,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Janet Lenakae,Finalized,2025-03-27,Kenya,Chat,7011.0,1,2025.0,3.0
152780,TWO SEVENTY SEVEN INVESTMENT LIMITED,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Daniel Chebon,Finalized,2025-03-09,Kenya,Self Search,5813.0,1,2025.0,3.0
152809,AMMA'S EMMERE UG - SMC LIMITED,Liquor Store,Retail,"5921- Package Stores- Beer, Wine and Liquor",Moses Ochom,Account Closed,2025-02-28,Uganda,Self Search,5921.0,0,2025.0,2.0
152824,RAMADHANI BAKARI RAMADHANI,"Fashion, Clothes & Accessories",Retail,5611- Men and Boys Clothing and Accessory Stores,Marko Lambaldo,Activated,2025-05-16,Tanzania,Self Search,5611.0,1,2025.0,5.0
152821,ELI'S HOME OF FOOD & CATERING,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Marko Lambaldo,Finalized,2025-03-03,Tanzania,Bank Referral,5813.0,1,2025.0,3.0
152781,Senalim Fuel Station Limited,Petroleum,Retail,5541- Service Station (Retail),Jimmi Muchemi,Finalized,2025-02-28,Kenya,Self Search,5541.0,1,2025.0,2.0
152770,Hillsan Grocery Store Limited,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Jonathan Ssempa,Finalized,2025-02-28,Uganda,Employee Referral,5411.0,1,2025.0,2.0
151661,JOSERO TOURS AND SAFARIS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elosy Ngina,Finalized,2025-02-28,Kenya,Merchant Referral,4722.0,1,2025.0,2.0
152665,ORARRETTE ENTERPRISES,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Orsbone Obulukhu,Finalized,2025-02-28,Kenya,Merchant Referral,5813.0,1,2025.0,2.0
152615,HAVY HEALTH COMPANY LIMITED,Pharmacy,Retail,5912- Drug store and Pharmacy,Allen Shilinde,Finalized,2025-03-03,Tanzania,Self Search,5912.0,1,2025.0,3.0
152744,ROSEDOT COMPANY,Gift Shop,Retail,5812- Eating Place & Restaurant,Allen Shilinde,Finalized,2025-03-05,Tanzania,Account Management Referral,5812.0,1,2025.0,3.0
152584,SOPHIA PLAZA LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Allen Shilinde,Finalized,2025-03-04,Tanzania,Account Management Referral,7011.0,1,2025.0,3.0
152779,Ladybird Ras Cab And Services Limited,Car Hire,Travel,4121- Taxicabs and Limo,Barbara Ogwari,Finalized,2025-02-28,Kenya,Helpdesk,4121.0,1,2025.0,2.0
152709,Bemeza Tours,Taxi,Travel,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Finalized,2025-02-28,Kenya,Bank Referral,5399.0,1,2025.0,2.0
152723,YO KI GA LI Ltd,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Florent Rwamfizi,Finalized,2025-03-04,Rwanda,Public Relations,7011.0,1,2025.0,3.0
152776,DATACOVE LIMITED,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Emmanuel Ndyakuhaki,Finalized,2025-03-04,Uganda,Bank Referral,5399.0,1,2025.0,3.0
152707,MAHE PHARMACY -SMC LIMITED,Pharmacy,Retail,5912- Drug store and Pharmacy,Emmanuel Ndyakuhaki,Finalized,2025-02-28,Uganda,Self Search,5912.0,1,2025.0,2.0
152711,Jojesa Exam Generator Limited,E-Commerce,E-Commerce,8220- Colleges and Universities,Charles Kimani,Finalized,2025-02-28,Kenya,Self Search,8220.0,1,2025.0,2.0
152591,Kings Padel Zone LTD,Sports,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Kabuthu Mwangi,Finalized,2025-03-03,Kenya,Self Search,5399.0,1,2025.0,3.0
151156,Caps and hoodies,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,2025-02-28,Kenya,Chat,5399.0,1,2025.0,2.0
152715,Kili Gracier Adventure,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,2025-02-28,Tanzania,Advertisement,4722.0,1,2025.0,2.0
152705,ABERDARES GALLERIA,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),David Githaiga,Finalized,2025-02-28,Kenya,Bank Referral,5399.0,1,2025.0,2.0
152691,Arnold Yonah Kasambale,Bar / Lounge,Retail,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Bestina Ngagani,Finalized,2025-05-14,Tanzania,Self Search,5813.0,1,2025.0,5.0
141752,WITOKOM TECNOLOGIES,E-Commerce,E-Commerce,4814- Telecommunication Services,Elia Mwakijale,Finalized,2025-02-28,Tanzania,Web Research,4814.0,1,2025.0,2.0
152688,RJ LAUNDRY AND DRY CLEANING,Dry Cleaners,Retail,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,2025-03-03,Tanzania,Bank Referral,5399.0,1,2025.0,3.0
152671,BISHYE TANZANIA TOURS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,2025-03-03,Tanzania,Self Search,4722.0,1,2025.0,3.0
152034,HITECH DATA GROUP LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Finalized,2025-03-04,Kenya,Self Search,5399.0,1,2025.0,3.0
152503,KISOB COMPANY LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Activated,2025-09-30,Kenya,Bank Referral,7011.0,1,2025.0,9.0
152680,THE COUNTRY INN Ltd,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Collins Kweyamba,Finalized,2025-03-17,Rwanda,Self Search,7011.0,1,2025.0,3.0
152643,ISHYACIGARS Ltd,Distributors,Retail,5399-Miscellaneous General Merchant (Small Retail),Collins Kweyamba,Finalized,2025-03-04,Rwanda,Self Search,5399.0,1,2025.0,3.0
152669,Silver Oak Cafe Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Account Closed,2025-02-28,Kenya,Helpdesk,5812.0,0,2025.0,2.0
152415,CHARIS LABARATORIES LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Moses Ochom,Finalized,2025-02-28,Uganda,Helpdesk,5399.0,1,2025.0,2.0
152626,CONVENE AFRICA NEXUS LIMITED,Events,Retail,5965- Direct Marketing--Combination Catalog & Retail Merchant,Judy Masita,Finalized,2025-02-28,Kenya,Bank Referral,5965.0,1,2025.0,2.0
152435,Fashion On The Road Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Finalized,2025-02-27,Kenya,Merchant Referral,5399.0,1,2025.0,2.0
150065,Sus-Afric Innovators Limited,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Elosy Ngina,Finalized,2025-03-03,Kenya,Helpdesk,7392.0,1,2025.0,3.0
152678,BRAKE POINT CARNIVORE LIMITED,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Marko Lambaldo,Finalized,2025-02-28,Tanzania,Bank Referral,5812.0,1,2025.0,2.0
152580,SHIRTS BY MUBAH ENTERPRISES,Beauty Shop/Supplies,Retail,5611- Men and Boys Clothing and Accessory Stores,Marko Lambaldo,Finalized,2025-03-09,Tanzania,Account Management Referral,5611.0,1,2025.0,3.0
152398,Aura Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",William Lendukai,Finalized,2025-03-07,Tanzania,Account Management Referral,7011.0,1,2025.0,3.0
152464,Kimwara Holdings Limited,E-Commerce,E-Commerce,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Joseph Mbothu,Closed Due To Fraud,2025-02-28,Kenya,Self Search,5712.0,0,2025.0,2.0
152044,WGC World Governance Centre LTD,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Jonathan Mwai,Finalized,2025-02-28,Kenya,Helpdesk,7392.0,1,2025.0,2.0
156548,Hair Atelier Ltd,Salon,Hospitality,7230- Barber and Beauty Shops,Joseph Mbothu,Finalized,2025-04-15,Kenya,Bank Referral,7230.0,1,2025.0,4.0
152125,CLAUDIA DESIGNS,Beauty Shop/Supplies,Retail,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,2025-02-28,Tanzania,Account Management Referral,5399.0,1,2025.0,2.0
152601,KARINE & KITANGA SAFARIS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,2025-02-28,Tanzania,Self Search,4722.0,1,2025.0,2.0
152462,Abdi foods limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Janet Lenakae,Finalized,2025-02-28,Kenya,Chat,5812.0,1,2025.0,2.0
153954,Afro American Food Company Limited,Restaurant,Hospitality,5814- Quick Service Restaurant,Susan Mutie,Finalized,2025-05-09,Kenya,Self Search,5814.0,1,2025.0,5.0
152583,Ascili Apparel,"Fashion, Clothes & Accessories",Retail,5621- Women Ready to Wear Stores,Susan Matiko,Finalized,2025-02-27,Kenya,Self Search,5621.0,1,2025.0,2.0
152576,Infinity Baisikeli Limited,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Finalized,2025-02-26,Kenya,Self Search,5399.0,1,2025.0,2.0
152482,Cisne Tours Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,2025-02-26,Kenya,Account Management Referral,4722.0,1,2025.0,2.0
152621,Karibu Nairobi,"Fashion, Clothes & Accessories",Retail,5621- Women Ready to Wear Stores,Anthony Ngunyi,Finalized,2025-02-27,Kenya,Self Search,5621.0,1,2025.0,2.0
152569,HER MODESTY TANZANIA,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Marko Lambaldo,Finalized,2025-02-27,Tanzania,Self Search,5691.0,1,2025.0,2.0
152343,CLASSY CURVY FASHIONS,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Adella Asaasira,Account Closed,2025-02-26,Uganda,Walk-In,5691.0,0,2025.0,2.0
152571,Ora Zanzibar Tours,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sadru Kazabula,Finalized,2025-02-27,Tanzania,Walk-In,4722.0,1,2025.0,2.0
153897,Chetkuba Enterprises,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),David Githaiga,Finalized,2025-03-15,Kenya,Sales Drive _Nanyuki,5399.0,1,2025.0,3.0
152990,Hills Convenient Shop Limited,Business Not Elsewhere Classified,Retail,6411- Test Grocery Store/ Supermarket (Retail),David Githaiga,Finalized,2025-03-07,Kenya,Self Search,6411.0,1,2025.0,3.0
152610,AMITY MEDICAL SERVICES LIMITED,Hospital,Retail,8062- Hospital,Raymond Eguru,Finalized,2025-02-27,Uganda,Self Search,8062.0,1,2025.0,2.0
152548,SoExcel Digital Solutions Ltd,General Service Provider,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Stephen Kagaba,Finalized,2025-02-28,Uganda,Self Search,5399.0,1,2025.0,2.0
152619,ZORRA FLORA LTD,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Finalized,2025-02-27,Kenya,Self Search,5399.0,1,2025.0,2.0
152286,TRUTHEEAGLE ENTERPRISES,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Orsbone Obulukhu,Finalized,2025-02-28,Kenya,Helpdesk,5399.0,1,2025.0,2.0
150717,ELEVION SOLUTIONS LTD,Car Hire,Travel,4121- Taxicabs and Limo,Daniel Chebon,Finalized,2025-02-27,Kenya,Helpdesk,4121.0,1,2025.0,2.0
155328,BLESSED RIVER STONES UGANDA LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Dyline Busiingye,Closed Due To Fraud,2025-04-08,Uganda,Bank Referral,5399.0,0,2025.0,4.0
152614,Pixel Electric Company Limited,Electronics Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Mutie,Finalized,2025-02-27,Kenya,Account Management Referral,5399.0,1,2025.0,2.0
152603,EVINE MOTORWORLD LIMITED,General Service Provider,Retail,"5511- Car and Truck Dealers (New and Used) Sales, Service, Repair,s Parts and Leasing",Violet Ogetange,Finalized,2025-03-03,Kenya,Bank Referral,5511.0,1,2025.0,3.0
152541,Afrigold Awards Limited,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Jonathan Mwai,Finalized,2025-03-05,Kenya,Helpdesk,7392.0,1,2025.0,3.0
152524,UTUKUFU TRAVELS AND ADVENTURES,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,2025-02-27,Tanzania,Account Management Referral,4722.0,1,2025.0,2.0
146774,FORSHEEZY ENTERTAINMENT,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Susan Matiko,Finalized,2025-02-27,Kenya,Self Search,7392.0,1,2025.0,2.0
152519,Spirit Of Kenya Holiday Vacations Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,2025-03-10,Kenya,Self Search,4722.0,1,2025.0,3.0
152517,Cushy Homes Accessories,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Finalized,2025-02-26,Kenya,Self Search,5399.0,1,2025.0,2.0
152489,Anghiti Restaurant Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Anthony Ngunyi,Finalized,2025-02-27,Kenya,Self Search,5812.0,1,2025.0,2.0
148082,Dansar Babyshop,E-Commerce,E-Commerce,5691- Men and Women Clothing Stores,Ann Njoroge,Finalized,2025-04-15,Kenya,Landing Page,5691.0,1,2025.0,4.0
152496,TANZANIA SAFARI DEAL,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Activated,2025-03-27,Tanzania,Account Management Referral,4722.0,1,2025.0,3.0
152520,THE ROOTS ENERGIES LIMITED,Petroleum,Retail,5541- Service Station (Retail),Judy Masita,Finalized,2025-02-27,Kenya,Helpdesk,5541.0,1,2025.0,2.0
152498,The Roses Beauty Center Limited,Salon,Retail,7230- Barber and Beauty Shops,Ann Njoroge,Finalized,2025-03-19,Kenya,Self Search,7230.0,1,2025.0,3.0
122401,Astro Wallstreet Warriors,E-Commerce,E-Commerce,5732- Electronics Sales,Ann Njoroge,Closed Won Pending,,Kenya,Landing Page,5732.0,0,,
152471,INNOVATORS FORGE (IFORGE) LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,2025-02-26,Kenya,Employee Referral,5399.0,1,2025.0,2.0
153168,Rozsella Africa Safaris,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Barbara Ogwari,Finalized,2025-03-14,Kenya,Helpdesk,4722.0,1,2025.0,3.0
152527,Mocha Edge Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Samuel Oloo,Finalized,2025-02-27,Kenya,Self Search,5812.0,1,2025.0,2.0
152499,Blue Sea Wave Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Sadru Kazabula,Finalized,2025-02-28,Tanzania,Walk-In,5812.0,1,2025.0,2.0
7349,AMBROSIA INVESTMENTS LIMITED,Bar / Lounge,Hospitality,,Raymond Eguru,Closed Won - Portfolio,2021-05-12,Uganda,Self Search,,0,2021.0,5.0
109754,YIGA PLAY LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,2025-02-26,Uganda,Employee Referral,5399.0,1,2025.0,2.0
152025,Simbisa Brands Kenya Limited- Online,Restaurant,Hospitality,5812- Eating Place & Restaurant,Lincey Wanjiku,Finalized,2025-02-28,Kenya,Self Search,5812.0,1,2025.0,2.0
G73492,AMBROSIA INVESTMENTS LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Raymond Eguru,Finalized,,Uganda,Self Search,7011.0,1,,
152384,HARVEY WORLD TRAVEL UGANDA LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Raymond Eguru,Finalized,2025-02-28,Uganda,Bank Referral,4722.0,1,2025.0,2.0
152449,Kedovo Cottages Limited,Bar / Lounge,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Activated,2025-04-07,Kenya,Self Search,7011.0,1,2025.0,4.0
150684,Mentor Valley Limited,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",David Githaiga,Finalized,2025-02-26,Kenya,Self Search,7392.0,1,2025.0,2.0
152473,DAY TODAY RELAXATION CENTRE LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Moses Ochom,Finalized,2025-02-26,Uganda,Self Search,7011.0,1,2025.0,2.0
152508,Leisure Nomad,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Janet Lenakae,Finalized,2025-02-26,Kenya,Self Search,7011.0,1,2025.0,2.0
152431,Gifted Hands Gallery,Curio Shop,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Kabuthu Mwangi,Finalized,2025-02-25,Kenya,Self Search,5399.0,1,2025.0,2.0
134770,20FOUR,E-Commerce,E-Commerce,5691- Men and Women Clothing Stores,Elia Mwakijale,Finalized,2025-02-26,Tanzania,Self Search,5691.0,1,2025.0,2.0
152774,On Adventure Africa Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,2025-02-28,Kenya,Bank Referral,4722.0,1,2025.0,2.0
152512,NDIKUBAGENZI GHISLAIN,Property Management,Hospitality,6513- Real Estate Agents and managers-Rentals,Collins Kweyamba,Finalized,2025-03-07,Rwanda,Self Search,6513.0,1,2025.0,3.0
152428,Hua Floral Hub,Gift Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Kabuthu Mwangi,Negotiation,2025-02-25,Kenya,Self Search,5399.0,0,2025.0,2.0
133608,Donians Safaris,Lodge,Hospitality,4722- Travel Agencies Tour Operators,Kabuthu Mwangi,Closed Due To Fraud,2025-02-25,Kenya,Self Search,4722.0,0,2025.0,2.0
152416,victory primary school-kanyamusinga,School,Retail,8220- Colleges and Universities,Stephen Kagaba,Finalized,2025-02-26,Uganda,Self Search,8220.0,1,2025.0,2.0
152244,Global Eco Certification Company Limited,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Nancy Kanyang'or,Finalized,2025-03-04,Kenya,Account Management Referral,5399.0,1,2025.0,3.0
152491,J & G HERITAGE ENTERPRISES,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,2025-02-26,Tanzania,Partner,5399.0,1,2025.0,2.0
152348,BAKH TECHNOLOGIES COMPANY LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,2025-02-25,Uganda,Helpdesk,5399.0,1,2025.0,2.0
